logFC	AveExpr	t	P.Value	adj.P.Val	B	cpm_filter_value	qvalue	local_fdr	pi0_storey	pi0_lambda_0_5	threshold
WNK2	-2.82109207826563	6.47828315639364	-37.832834976247	2.86920101770596e-14	5.33278348058007e-12	23.268731914676	326.07707786045	6.90150123916913e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
CDH5	-5.99412511112282	5.42283888951672	-37.7436782013063	2.95435481927121e-14	5.41684948484753e-12	23.2692021863554	677.664840672849	7.01029651179489e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ATAD1	-2.60278185525788	5.42294254073091	-37.4948271205898	3.20680012199215e-14	5.77526329974253e-12	23.1779641452777	141.432887268763	7.47414309334861e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
METTL7A	2.00670957839655	7.08498255028064	37.4288859477599	3.27753002712393e-14	5.77526329974253e-12	23.1406371263623	216.657034973326	7.47414309334861e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
PIK3CB	-1.8466203614429	6.18138953114865	-37.4570810138989	3.24708345287634e-14	5.77526329974253e-12	23.1399798692978	168.798318027666	7.47414309334861e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ALAS1	-2.00489933130148	7.70238095409421	-37.3888255196831	3.32132060870793e-14	5.77739461781399e-12	23.1115797444257	521.010811421851	7.47690137040313e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
SLC39A10	-2.19059523731963	6.65513125234405	-37.2601364375145	3.46631874525273e-14	5.95329275134039e-12	23.0680147199318	275.466164588757	7.70454256208488e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
SLCO4A1	-4.1478680122178	5.44268734428915	-37.0661973342072	3.69789881839083e-14	6.1942087861638e-12	23.0464482793142	293.107583196177	8.01632763997606e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
ZFP36L2	-2.92118257228861	5.45542985394083	-37.0831030078664	3.67706222034795e-14	6.1942087861638e-12	23.0409615884611	167.614488967068	8.01632763997606e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
IQSEC1	-1.9770939012672	6.03126817264746	-36.8856544540986	3.9285443566708e-14	6.50030363796455e-12	22.9484977415482	161.744060440524	8.41246485550322e-13	3.48262298824132e-08	0.129416490736999	0.138561320754717	TRUE
