logFC	AveExpr	t	P.Value	adj.P.Val	B
SEPTIN8	1.40273715092474	7.26260111238983	13.0488005859649	7.56588382768745e-09	8.2804395225246e-07	10.5961981307489
TRIM38	2.6392015692905	4.78125530296193	12.7987499903493	9.56687515172355e-09	1.01279232038457e-06	10.5911268796261
ANKRD18A	2.44404625903025	4.50129272297817	12.7743133212301	9.79087745827095e-09	1.02664649987016e-06	10.5807207455803
CREG1	1.79124861833723	5.37716646668267	12.8259081342805	9.32435061267888e-09	9.91751939578591e-07	10.5616257598022
ARHGAP10	2.14845981292887	5.41820209293544	12.7469241126682	1.00486408406577e-08	1.04355445597685e-06	10.4836263202928
PATJ	2.2765544771424	4.81998559733383	12.6601941116141	1.09139703402124e-08	1.11880542107472e-06	10.4511146733796
SOX6	2.00471157142386	4.84626682008722	12.6238100224804	1.13004540521174e-08	1.1480349172678e-06	10.4120274593571
EPSTI1	3.10467842207314	3.87180648743794	12.5859961542047	1.1717707495559e-08	1.17984294805284e-06	10.4019947185234
GFRA1	-3.23671813721488	4.82966790350794	-12.5685132543216	1.19161721241371e-08	1.19451716580676e-06	10.3695492844488
KIAA1217	1.592107864125	6.28158720398701	12.6992366916282	1.0514941992018e-08	1.08280004922349e-06	10.3468733512593
COL8A1	-8.21027827150767	5.04457501912493	-13.9740641537262	3.28091202311068e-09	4.31788044634364e-07	10.333713419371
SORBS2	-3.2943231168301	4.95202502737772	-12.510529458714	1.2600591544095e-08	1.23045862685979e-06	10.3245721477944
DIO3	-3.35406287759463	4.88197487205574	-12.5137720574175	1.25612262319737e-08	1.23045862685979e-06	10.3199956484099
MUC15	4.11302913898728	2.91551476767533	12.7428322589066	1.00877698459029e-08	1.04355445597685e-06	10.2808907782671
NEK6	-1.89129405114572	6.02620818515399	-12.5255793159583	1.24189947904496e-08	1.23045862685979e-06	10.2799692246395
HOOK1	1.71407370540739	5.27982630191584	12.4817667501987	1.29556121873402e-08	1.25431365001792e-06	10.2331899888189
PLAT	-3.44267575340448	4.28805936119122	-12.5124083803049	1.25777652688833e-08	1.23045862685979e-06	10.2128632652927
